state,county_fips,county_name,year,typical_home_value,median_household_income,home_value_to_income_ratio,zillow_months_available,zillow_data_status,home_value_source,home_value_year_method,income_source
FL,12113,Santa Rosa County,2020,242647.41,70663,3.4339,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12113,Santa Rosa County,2021,289881.79,77260,3.752,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12113,Santa Rosa County,2022,344486.9,84715,4.0664,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12113,Santa Rosa County,2023,353954.24,88968,3.9784,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12113,Santa Rosa County,2024,357414.24,91922,3.8882,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12115,Sarasota County,2015,229705.37,51766,4.4374,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12115,Sarasota County,2016,252462.7,52796,4.7819,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12115,Sarasota County,2017,265469.01,55236,4.8061,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12115,Sarasota County,2018,274500.07,58644,4.6808,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12115,Sarasota County,2019,279405.97,62236,4.4895,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12115,Sarasota County,2020,292164.87,64644,4.5196,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12115,Sarasota County,2021,351826.37,69490,5.063,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12115,Sarasota County,2022,462413.47,77213,5.9888,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12115,Sarasota County,2023,475736.09,80633,5.9,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12115,Sarasota County,2024,462381.34,83416,5.5431,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12117,Seminole County,2015,194129.21,57010,3.4052,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12117,Seminole County,2016,211668.98,58538,3.6159,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12117,Seminole County,2017,229745.83,60739,3.7825,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12117,Seminole County,2018,248884.21,63760,3.9035,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12117,Seminole County,2019,265280.2,66768,3.9732,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12117,Seminole County,2020,283631.84,70297,4.0348,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12117,Seminole County,2021,322996.74,73002,4.4245,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12117,Seminole County,2022,389609.11,79490,4.9014,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12117,Seminole County,2023,411582.55,83030,4.957,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12117,Seminole County,2024,424949.64,85761,4.955,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12119,Sumter County,2015,252877.92,50350,5.0224,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12119,Sumter County,2016,249846.99,52594,4.7505,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12119,Sumter County,2017,252894.11,54771,4.6173,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12119,Sumter County,2018,264534.33,55228,4.7899,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12119,Sumter County,2019,281491.25,57226,4.9189,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12119,Sumter County,2020,293466.29,59618,4.9224,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12119,Sumter County,2021,318389.25,63323,5.028,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12119,Sumter County,2022,402226.58,70105,5.7375,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12119,Sumter County,2023,406833.67,73297,5.5505,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12119,Sumter County,2024,398791.32,76508,5.2124,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12121,Suwannee County,2015,122800.51,36289,3.384,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12121,Suwannee County,2016,130603.08,37796,3.4555,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12121,Suwannee County,2017,138445.75,40600,3.41,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12121,Suwannee County,2018,151757.92,42686,3.5552,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12121,Suwannee County,2019,160428.02,47839,3.3535,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12121,Suwannee County,2020,173719.28,46280,3.7537,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12121,Suwannee County,2021,212563.79,47218,4.5018,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12121,Suwannee County,2022,249975.7,49729,5.0268,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12121,Suwannee County,2023,251791.52,55479,4.5385,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12121,Suwannee County,2024,265737.5,56658,4.6902,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12123,Taylor County,2015,99293.76,36181,2.7444,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12123,Taylor County,2016,101594.28,36195,2.8069,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12123,Taylor County,2017,108975.2,37188,2.9304,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12123,Taylor County,2018,117831.86,36934,3.1903,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12123,Taylor County,2019,127947.59,40306,3.1744,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12123,Taylor County,2020,135777.53,38295,3.5456,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12123,Taylor County,2021,162420.67,43563,3.7284,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12123,Taylor County,2022,193203.03,46239,4.1784,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12123,Taylor County,2023,197276.6,44985,4.3854,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12123,Taylor County,2024,200680.1,49073,4.0894,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12125,Union County,2015,120422.67,39163,3.0749,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12125,Union County,2016,129712.32,37778,3.4335,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12125,Union County,2017,135965.08,37460,3.6296,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12125,Union County,2018,139554.54,41770,3.341,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12125,Union County,2019,149991.68,44270,3.3881,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12125,Union County,2020,162828.79,55139,2.9531,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12125,Union County,2021,182217.56,55463,3.2854,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12125,Union County,2022,219708.91,64043,3.4306,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12125,Union County,2023,247516.9,64922,3.8125,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12125,Union County,2024,263094.43,64146,4.1015,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12127,Volusia County,2015,150645.48,41117,3.6638,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12127,Volusia County,2016,166304.07,42240,3.9371,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12127,Volusia County,2017,183711.99,43838,4.1907,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12127,Volusia County,2018,202945.93,46760,4.3402,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12127,Volusia County,2019,215386.45,49494,4.3518,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12127,Volusia County,2020,230346.43,52407,4.3953,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12127,Volusia County,2021,270249.04,56786,4.7591,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12127,Volusia County,2022,333380.88,63075,5.2855,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12127,Volusia County,2023,344599.62,66581,5.1756,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12127,Volusia County,2024,348479.89,70044,4.9752,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12129,Wakulla County,2015,142839.04,50340,2.8375,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12129,Wakulla County,2016,150967.46,54078,2.7917,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12129,Wakulla County,2017,160125.67,57866,2.7672,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12129,Wakulla County,2018,171696.31,62778,2.735,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12129,Wakulla County,2019,181108.71,61410,2.9492,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12129,Wakulla County,2020,196524.63,67480,2.9123,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12129,Wakulla County,2021,228559.52,72941,3.1335,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12129,Wakulla County,2022,266822.11,72035,3.7041,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12129,Wakulla County,2023,280384.91,74183,3.7796,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12129,Wakulla County,2024,290499.98,81895,3.5472,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12131,Walton County,2015,329605.03,44966,7.3301,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12131,Walton County,2016,346429.82,46910,7.385,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12131,Walton County,2017,366274.51,50619,7.2359,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12131,Walton County,2018,395126.7,53785,7.3464,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12131,Walton County,2019,415217.56,58093,7.1475,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12131,Walton County,2020,442619.09,67390,6.568,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12131,Walton County,2021,556736.42,68111,8.174,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12131,Walton County,2022,716171.05,74832,9.5704,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12131,Walton County,2023,717008.7,79281,9.0439,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12131,Walton County,2024,697480.98,81986,8.5073,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12133,Washington County,2015,99807.7,38970,2.5611,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12133,Washington County,2016,105821.28,38330,2.7608,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12133,Washington County,2017,109882.85,36989,2.9707,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12133,Washington County,2018,116439.86,37188,3.1311,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12133,Washington County,2019,132103.19,37022,3.5682,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12133,Washington County,2020,152440.76,37260,4.0913,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12133,Washington County,2021,185375.76,41806,4.4342,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12133,Washington County,2022,210899.32,47536,4.4366,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12133,Washington County,2023,215862.06,52723,4.0943,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12133,Washington County,2024,225057.59,58210,3.8663,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
