state,county_fips,county_name,year,typical_home_value,median_household_income,home_value_to_income_ratio,zillow_months_available,zillow_data_status,acs_data_status,affordability_data_status,home_value_source,home_value_year_method,income_source
VA,51089,Henry County,2017,101242.81,36779,2.7527,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51089,Henry County,2018,102426.99,36683,2.7922,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51089,Henry County,2019,100760.59,37952,2.6549,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51089,Henry County,2020,104305.93,38511,2.7085,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51089,Henry County,2021,118546.04,41103,2.8841,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51089,Henry County,2022,135385.03,43694,3.0985,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51089,Henry County,2023,148902.8,48445,3.0736,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51089,Henry County,2024,154071.37,50760,3.0353,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51091,Highland County,2015,,43914,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51091,Highland County,2016,180758.66,44877,4.0279,11,partial_10_11_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51091,Highland County,2017,187687.37,45094,4.1621,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51091,Highland County,2018,189655.67,46147,4.1098,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51091,Highland County,2019,189572.47,48587,3.9017,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51091,Highland County,2020,194542.37,51831,3.7534,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51091,Highland County,2021,224467.36,52901,4.2432,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51091,Highland County,2022,249791.11,57070,4.3769,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51091,Highland County,2023,261041.69,62946,4.1471,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51091,Highland County,2024,280696.12,65625,4.2773,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51093,Isle of Wight County,2015,255063.56,65741,3.8798,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51093,Isle of Wight County,2016,265723.08,66835,3.9758,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51093,Isle of Wight County,2017,275087.36,67767,4.0593,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51093,Isle of Wight County,2018,279740.55,71376,3.9193,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51093,Isle of Wight County,2019,289754.34,73991,3.9161,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51093,Isle of Wight County,2020,303640.54,77870,3.8993,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51093,Isle of Wight County,2021,329744.17,84673,3.8943,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51093,Isle of Wight County,2022,359070.39,91680,3.9166,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51093,Isle of Wight County,2023,368887.31,96118,3.8379,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51093,Isle of Wight County,2024,373436.76,95241,3.921,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51095,James City County,2015,310297.72,75710,4.0985,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51095,James City County,2016,315299.61,80226,3.9301,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51095,James City County,2017,321573.05,80772,3.9812,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51095,James City County,2018,327855.35,83048,3.9478,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51095,James City County,2019,331529.81,87678,3.7812,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51095,James City County,2020,340846.69,91675,3.718,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51095,James City County,2021,375042.62,94907,3.9517,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51095,James City County,2022,418328.45,100711,4.1538,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51095,James City County,2023,445079.03,107046,4.1578,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51095,James City County,2024,469433.68,109985,4.2682,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51097,King and Queen County,2015,150496.73,48292,3.1164,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51097,King and Queen County,2016,160527.17,48852,3.286,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51097,King and Queen County,2017,165734.49,51495,3.2185,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51097,King and Queen County,2018,177289.29,54516,3.2521,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51097,King and Queen County,2019,181801.34,63982,2.8414,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51097,King and Queen County,2020,191478.33,65385,2.9285,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51097,King and Queen County,2021,221775.72,61672,3.5961,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51097,King and Queen County,2022,249742.16,70147,3.5603,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51097,King and Queen County,2023,255451.18,72851,3.5065,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51097,King and Queen County,2024,269832.53,70469,3.8291,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51099,King George County,2015,278485.73,81688,3.4091,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51099,King George County,2016,288627.02,84342,3.4221,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51099,King George County,2017,300460.25,84770,3.5444,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51099,King George County,2018,309824.04,87321,3.5481,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51099,King George County,2019,321173.82,94274,3.4068,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51099,King George County,2020,337291.33,96711,3.4876,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51099,King George County,2021,384303.46,101599,3.7826,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51099,King George County,2022,428131.31,103264,4.146,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51099,King George County,2023,434742.04,110517,3.9337,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51099,King George County,2024,457381.97,116884,3.9131,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51101,King William County,2015,187826.9,62031,3.028,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51101,King William County,2016,194444.42,64297,3.0242,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51101,King William County,2017,204421.74,67423,3.0319,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51101,King William County,2018,214877.2,68720,3.1269,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51101,King William County,2019,223586.13,66987,3.3378,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51101,King William County,2020,237762.16,73284,3.2444,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51101,King William County,2021,271041.16,74592,3.6336,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51101,King William County,2022,306135.95,79398,3.8557,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51101,King William County,2023,320081.14,85212,3.7563,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51101,King William County,2024,341047.61,86056,3.9631,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51103,Lancaster County,2015,242889.16,50374,4.8217,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51103,Lancaster County,2016,240786.98,50118,4.8044,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51103,Lancaster County,2017,244631.07,51495,4.7506,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51103,Lancaster County,2018,251852.53,50739,4.9637,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51103,Lancaster County,2019,254108.66,53711,4.731,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51103,Lancaster County,2020,261846.99,59736,4.3834,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51103,Lancaster County,2021,309173.54,64460,4.7964,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51103,Lancaster County,2022,351057.5,62674,5.6013,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51103,Lancaster County,2023,360226.09,67169,5.363,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51103,Lancaster County,2024,369861.44,69713,5.3055,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51105,Lee County,2015,80264.1,31086,2.582,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51105,Lee County,2016,83308.24,31577,2.6383,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51105,Lee County,2017,84848.63,32590,2.6035,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51105,Lee County,2018,84063.15,32718,2.5693,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51105,Lee County,2019,79467.94,32888,2.4163,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51105,Lee County,2020,83937.78,35006,2.3978,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51105,Lee County,2021,91673.7,37574,2.4398,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51105,Lee County,2022,94755.57,41619,2.2767,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51105,Lee County,2023,96065.64,42269,2.2727,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51105,Lee County,2024,102082.34,41827,2.4406,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51107,Loudoun County,2015,485308.54,123453,3.9311,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51107,Loudoun County,2016,489794.44,125672,3.8974,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51107,Loudoun County,2017,505597.09,129588,3.9016,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51107,Loudoun County,2018,527096.18,136268,3.8681,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51107,Loudoun County,2019,547508.18,142299,3.8476,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51107,Loudoun County,2020,578143.66,147111,3.93,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51107,Loudoun County,2021,654354.65,156821,4.1726,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51107,Loudoun County,2022,727619.33,170463,4.2685,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51107,Loudoun County,2023,738428.05,178707,4.1321,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51107,Loudoun County,2024,782067.26,181765,4.3026,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51109,Louisa County,2015,216013.47,57829,3.7354,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51109,Louisa County,2016,224991.98,54662,4.1161,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51109,Louisa County,2017,237626.52,56946,4.1728,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51109,Louisa County,2018,249636.89,59343,4.2067,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51109,Louisa County,2019,262602.9,60975,4.3067,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51109,Louisa County,2020,280454.14,67027,4.1842,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51109,Louisa County,2021,324561.26,70974,4.573,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51109,Louisa County,2022,361418.27,76594,4.7186,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51109,Louisa County,2023,377534.07,80343,4.699,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51109,Louisa County,2024,399390.02,86689,4.6072,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51111,Lunenburg County,2015,91745.25,39506,2.3223,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51111,Lunenburg County,2016,96951.28,39911,2.4292,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51111,Lunenburg County,2017,100405.83,39537,2.5395,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51111,Lunenburg County,2018,104495.77,41868,2.4958,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51111,Lunenburg County,2019,105100.91,44303,2.3723,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51111,Lunenburg County,2020,111011.68,45884,2.4194,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51111,Lunenburg County,2021,128551.87,47269,2.7196,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51111,Lunenburg County,2022,139862.38,54438,2.5692,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51111,Lunenburg County,2023,142832.65,54460,2.6227,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51111,Lunenburg County,2024,146904.67,54842,2.6787,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51113,Madison County,2015,225032.37,47736,4.7141,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51113,Madison County,2016,236048.7,48271,4.8901,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51113,Madison County,2017,245188.86,52287,4.6893,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51113,Madison County,2018,254832.68,54197,4.702,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51113,Madison County,2019,265676.83,57895,4.5889,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51113,Madison County,2020,283703.91,63482,4.469,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51113,Madison County,2021,337461.03,72349,4.6643,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51113,Madison County,2022,375470.69,74586,5.0341,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51113,Madison County,2023,379709.15,82972,4.5764,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51113,Madison County,2024,403710.37,84323,4.7877,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51115,Mathews County,2015,251593.6,63845,3.9407,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51115,Mathews County,2016,255763.53,64049,3.9932,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51115,Mathews County,2017,252803.29,63622,3.9735,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51115,Mathews County,2018,254940.08,67009,3.8046,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51115,Mathews County,2019,261091.55,64237,4.0645,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51115,Mathews County,2020,277456.44,74489,3.7248,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51115,Mathews County,2021,301571.91,73229,4.1182,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51115,Mathews County,2022,319633.87,79054,4.0432,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51115,Mathews County,2023,322406.37,75487,4.271,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51115,Mathews County,2024,345132.36,75880,4.5484,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51117,Mecklenburg County,2015,111656.09,37356,2.989,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51117,Mecklenburg County,2016,115513.94,40040,2.885,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51117,Mecklenburg County,2017,116828.23,41126,2.8407,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51117,Mecklenburg County,2018,124781.43,42025,2.9692,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51117,Mecklenburg County,2019,125122.17,43207,2.8959,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51117,Mecklenburg County,2020,131011.82,50224,2.6086,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51117,Mecklenburg County,2021,154636.02,46378,3.3343,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51117,Mecklenburg County,2022,175507.43,51265,3.4235,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51117,Mecklenburg County,2023,183240.16,51691,3.5449,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51117,Mecklenburg County,2024,204470.05,57045,3.5844,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51119,Middlesex County,2015,237489.66,54654,4.3453,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51119,Middlesex County,2016,240462.19,53093,4.5291,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51119,Middlesex County,2017,241516.16,50483,4.7841,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51119,Middlesex County,2018,244780.91,51917,4.7149,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51119,Middlesex County,2019,250503.51,57438,4.3613,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51119,Middlesex County,2020,259602.53,57060,4.5496,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51119,Middlesex County,2021,302282.01,63782,4.7393,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51119,Middlesex County,2022,342312.22,69389,4.9332,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51119,Middlesex County,2023,355878.02,74154,4.7992,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51119,Middlesex County,2024,372363.34,75060,4.9609,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51121,Montgomery County,2015,192008.39,46663,4.1148,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51121,Montgomery County,2016,199053.73,49712,4.0041,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51121,Montgomery County,2017,206199.59,53424,3.8597,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51121,Montgomery County,2018,218227.73,54641,3.9938,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51121,Montgomery County,2019,229424.89,57977,3.9572,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
VA,51121,Montgomery County,2020,246881.73,59126,4.1755,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
VA,51121,Montgomery County,2021,281107.14,60666,4.6337,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
VA,51121,Montgomery County,2022,311516.74,65270,4.7727,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
VA,51121,Montgomery County,2023,322377.79,70769,4.5554,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
VA,51121,Montgomery County,2024,334009.72,72715,4.5934,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
VA,51125,Nelson County,2015,198256.36,47118,4.2077,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
VA,51125,Nelson County,2016,202374.29,50994,3.9686,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
VA,51125,Nelson County,2017,209187.65,53834,3.8858,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
VA,51125,Nelson County,2018,216425.07,62446,3.4658,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
VA,51125,Nelson County,2019,220085.76,64313,3.4221,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
